Label,Notation,Parent Notation,Sort Priority
All,all,,1
Demersal,demersal,all,2
Pelagic,pelagic,all,3
Shellfish,shellfish,all,4
Demersal total,demersal-total,all,5
Pelagic total,pelagic-total,all,6
Shellfish total,shellfish-total,all,7
