Label,Notation,Parent Notation,Sort Priority
Very high or high,very-high-or-high,,
Very or somewhat likely,very-or-somewhat-likely,,
Currently doing,currently-doing,,
Very good or good job,very-good-or-good-job,,
Strongly or somewhat agree,strongly-or-somewhat-agree,,
Extremely or very concerned,extremely-or-very-concerned,,
